order_id,order_date,order_type,customer_id,channel,category,sub_category,sku_id,product,city,region,payment_mode,quantity,unit_price,discount_pct,net_sales,gst_amount,cogs,gross_profit
ORD202301223,2023-01-25,Sale,CUST00006,Online,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,Bengaluru,South,COD,1,649,0.569999992847443,279.070007324219,13.9499998092651,349,-69.9300003051758
ORD202301224,2023-08-11,Sale,CUST00489,Online,Footwear,Sports Shoes,SKU1068,Classic Sports Shoes,Bengaluru,South,Cash,1,4099,0.159999996423721,3443.15991210938,413.179992675781,2335,1108.16003417969
ORD202301225,2023-04-02,Sale,CUST01192,Store,Menswear,Shirts,SKU1001,Signature Shirts,Ahmedabad,West,Credit Card,3,2149,0,6447,773.640014648438,3540,2907
ORD202301226,2023-04-16,Sale,CUST00307,Online,Accessories,Handbags,SKU1077,Festive Handbags,Chennai,South,Debit Card,1,1449,0.100000001490116,1304.09997558594,156.490005493164,826,478.100006103516
ORD202301227,2023-11-28,Sale,CUST00847,Online,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Hyderabad,South,UPI,1,1299,0,1299,155.880004882813,698,601
ORD202301228,2023-12-11,Sale,CUST02447,Online,Menswear,Shirts,SKU1003,Festive Shirts,Bengaluru,South,UPI,1,1399,0.200000002980232,1119.19995117188,134.300003051758,697,422.200012207031
ORD202301229,2023-12-27,Sale,CUST02488,Store,Accessories,Caps & Scarves,SKU1089,Everyday Caps & Scarves,Delhi,North,COD,1,299,0.140000000596046,257.140014648438,12.8599996566772,99,158.139999389648
ORD202301229,2023-12-27,Sale,CUST02488,Store,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Delhi,North,COD,3,1299,0.200000002980232,3117.60009765625,374.109985351563,2094,1023.59997558594
ORD202301230,2023-01-14,Sale,CUST01917,Store,Footwear,Casual Shoes,SKU1058,Everyday Casual Shoes,Chennai,South,UPI,1,1649,0.389999985694885,1005.89001464844,120.709999084473,1013,-7.1100001335144
ORD202301231,2023-08-14,Sale,CUST02117,Online,Accessories,Watches,SKU1083,Urban Watches,Hyderabad,South,Cash,1,4999,0,4999,899.820007324219,2901,2098
ORD202301231,2023-08-14,Sale,CUST02117,Online,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,Hyderabad,South,Cash,1,1749,0,1749,209.880004882813,1026,723
ORD202301231,2023-08-14,Sale,CUST02117,Online,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,Hyderabad,South,Cash,1,449,0,449,22.4500007629395,220,229
ORD202301232,2023-07-13,Sale,CUST00090,Store,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,Kochi,South,UPI,2,1749,0.349999994039536,2273.69995117188,272.839996337891,2052,221.699996948242
ORD202301232,2023-07-13,Sale,CUST00090,Store,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Kochi,South,UPI,1,1049,0.379999995231628,650.380004882813,32.5200004577637,601,49.3800010681152
ORD202301232,2023-07-13,Sale,CUST00090,Store,Menswear,Shirts,SKU1001,Signature Shirts,Kochi,South,UPI,1,2149,0.419999986886978,1246.42004394531,149.570007324219,1180,66.4199981689453
ORD202301233,2023-05-31,Sale,CUST02432,Online,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Bengaluru,South,Credit Card,1,1049,0.109999999403954,933.609985351563,46.6800003051758,601,332.609985351563
ORD202301233,2023-05-31,Sale,CUST02432,Online,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,Bengaluru,South,Credit Card,1,799,0.170000001788139,663.169982910156,33.1599998474121,393,270.170013427734
ORD202301234,2023-07-01,Sale,CUST01627,Online,Menswear,Shirts,SKU1003,Festive Shirts,Mysuru,South,Credit Card,1,1399,0.439999997615814,783.440002441406,39.1699981689453,697,86.4400024414063
ORD202301235,2023-04-21,Sale,CUST01359,Store,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,Pune,West,COD,1,799,0.0700000002980232,743.070007324219,37.1500015258789,393,350.070007324219
ORD202301236,2023-11-03,Sale,CUST01758,Store,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,Gurugram,North,UPI,1,749,0,749,37.4500007629395,320,429
ORD202301237,2023-07-12,Sale,CUST00853,Online,Accessories,Handbags,SKU1078,Essential Handbags,Mumbai,West,UPI,1,649,0.430000007152557,369.929992675781,18.5,339,30.9300003051758
ORD202301237,2023-07-12,Sale,CUST00853,Online,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,Mumbai,West,UPI,2,799,0.319999992847443,1086.64001464844,54.3300018310547,786,300.640014648438
ORD202301237,2023-07-12,Sale,CUST00853,Online,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,Mumbai,West,UPI,1,649,0.400000005960464,389.399993896484,19.4699993133545,349,40.4000015258789
ORD202301238,2023-07-12,Sale,CUST02043,Store,Accessories,Caps & Scarves,SKU1089,Everyday Caps & Scarves,Mysuru,South,COD,1,299,0.469999998807907,158.470001220703,7.92000007629395,99,59.4700012207031
ORD202301238,2023-07-12,Sale,CUST02043,Store,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,Mysuru,South,COD,1,699,0.319999992847443,475.320007324219,23.7700004577637,368,107.319999694824
ORD202301239,2023-11-10,Sale,CUST02037,Online,Womenswear,Kurtis,SKU1022,Signature Kurtis,Hyderabad,South,Net Banking,1,1449,0.349999994039536,941.849975585938,47.0900001525879,714,227.850006103516
ORD202301240,2023-07-14,Sale,CUST00620,Store,Womenswear,Kurtis,SKU1024,Premium Kurtis,Kochi,South,UPI,1,1249,0.219999998807907,974.219970703125,48.7099990844727,559,415.220001220703
ORD202301241,2023-03-12,Sale,CUST01155,Store,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,Hyderabad,South,UPI,1,2549,0.0700000002980232,2370.57006835938,284.470001220703,1319,1051.56994628906
ORD202301242,2023-04-02,Sale,CUST00641,Online,Womenswear,Kurtis,SKU1022,Signature Kurtis,Kochi,South,UPI,2,1449,0.0700000002980232,2695.13989257813,323.420013427734,1428,1267.14001464844
ORD202301243,2023-03-28,Sale,CUST01983,Store,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Coimbatore,South,UPI,1,1449,0,1449,173.880004882813,724,725
ORD202301244,2023-10-10,Sale,CUST01292,Store,Womenswear,Sarees,SKU1030,Heritage Sarees,Delhi,North,COD,1,1449,0.0799999982118607,1333.07995605469,159.970001220703,882,451.079986572266
ORD202301245,2023-01-15,Sale,CUST01573,Online,Menswear,T-Shirts,SKU1006,Urban T-Shirts,Bengaluru,South,Credit Card,2,899,0.419999986886978,1042.83996582031,52.1399993896484,882,160.839996337891
ORD202301245,2023-01-15,Sale,CUST01573,Online,Womenswear,Sarees,SKU1030,Heritage Sarees,Bengaluru,South,Credit Card,1,1449,0.400000005960464,869.400024414063,43.4700012207031,882,-12.6000003814697
ORD202301246,2023-08-12,Sale,CUST00623,Store,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,Mumbai,West,UPI,1,999,0.180000007152557,819.179992675781,40.9599990844727,421,398.179992675781
ORD202301247,2023-04-07,Sale,CUST02467,Online,Womenswear,Kurtis,SKU1022,Signature Kurtis,Bengaluru,South,Debit Card,2,1449,0.0199999995529652,2840.0400390625,340.799987792969,1428,1412.0400390625
ORD202301248,2023-11-01,Sale,CUST01998,Store,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,Coimbatore,South,UPI,2,1049,0,2098,251.759994506836,824,1274
ORD202301249,2023-10-10,Sale,CUST01937,Online,Menswear,T-Shirts,SKU1008,Premium T-Shirts,Delhi,North,UPI,2,1099,0,2198,263.760009765625,1084,1114
ORD202301250,2023-04-21,Sale,CUST00887,Online,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,Gurugram,North,Cash,1,349,0.209999993443489,275.709991455078,13.789999961853,190,85.7099990844727
ORD202301251,2023-06-15,Sale,CUST00295,Store,Accessories,Watches,SKU1083,Urban Watches,Bengaluru,South,COD,1,4999,0.109999999403954,4449.10986328125,800.840026855469,2901,1548.10998535156
ORD202301251,2023-06-15,Sale,CUST00295,Store,Menswear,Mens Kurtas,SKU1019,Signature Mens Kurtas,Bengaluru,South,Unknown,1,1949,0.0599999986588955,1832.06005859375,219.850006103516,1016,816.059997558594
ORD202301252,2023-01-28,Sale,CUST01638,Online,Kidswear,Kids Ethnic,SKU1055,Festive Kids Ethnic,Hyderabad,South,Debit Card,1,1449,0.409999996423721,854.909973144531,42.75,797,57.9099998474121
ORD202301253,2023-03-08,Sale,CUST00657,Online,Accessories,Watches,SKU1082,Classic Watches,Delhi,North,UPI,1,1699,0,1699,305.820007324219,1118,581
ORD202301253,2023-03-08,Sale,CUST00657,Online,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Delhi,North,UPI,1,1449,0,1449,173.880004882813,724,725
ORD202301254,2023-01-05,Sale,CUST00622,Store,Accessories,Handbags,SKU1078,Essential Handbags,Delhi,North,Debit Card,3,649,0.370000004768372,1226.60998535156,61.3300018310547,1017,209.610000610352
ORD202301255,2023-09-18,Sale,CUST00491,Store,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,Hyderabad,South,COD,1,449,0.140000000596046,386.140014648438,19.3099994659424,165,221.139999389648
ORD202301255,2023-09-18,Sale,CUST00491,Store,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,Hyderabad,South,COD,3,699,0,2097,104.849998474121,1104,993
ORD202301255,2023-09-18,Sale,CUST00491,Store,Menswear,T-Shirts,SKU1008,Premium T-Shirts,Hyderabad,South,COD,3,1099,0.140000000596046,2835.419921875,141.770004272461,1626,1209.42004394531
ORD202301255,2023-09-18,Sale,CUST00491,Store,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,Hyderabad,South,COD,1,1299,0.219999998807907,1013.21997070313,121.589996337891,599,414.220001220703
ORD202301256,2023-05-14,Sale,CUST00654,Online,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,Unknown,North,Credit Card,1,1749,0.189999997615814,1416.68994140625,NULL,1026,390.690002441406
ORD202301256,2023-05-14,Sale,CUST00654,Online,Accessories,Caps & Scarves,SKU1087,Classic Caps & Scarves,Delhi,North,Credit Card,1,449,0,449,22.4500007629395,161,288
ORD202301257,2023-08-09,Sale,CUST00682,Store,Menswear,T-Shirts,SKU1007,Essential T-Shirts,Kochi,South,UPI,1,649,0,649,32.4500007629395,335,314
ORD202301257,2023-08-09,Sale,CUST00682,Store,Menswear,T-Shirts,SKU1009,Classic T-Shirts,Kochi,South,UPI,2,499,0.0500000007450581,948.099975585938,47.4099998474121,456,492.100006103516
ORD202301258,2023-02-28,Sale,CUST01484,Store,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Delhi,North,Credit Card,1,1299,0.0700000002980232,1208.06994628906,144.970001220703,698,510.070007324219
ORD202301258,2023-02-28,Sale,CUST01484,Store,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Delhi,North,Credit Card,1,1449,0,1449,173.880004882813,724,725
ORD202301258,2023-02-28,Sale,CUST01484,Store,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,Delhi,North,Credit Card,1,599,0.280000001192093,431.279998779297,21.5599994659424,274,157.279998779297
ORD202301259,2023-07-09,Sale,CUST00396,Online,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,Bengaluru,South,Net Banking,1,1949,0.300000011920929,1364.30004882813,163.720001220703,1130,234.300003051758
ORD202301260,2023-08-17,Sale,CUST00413,Store,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,Mysuru,South,UPI,1,749,0.129999995231628,651.630004882813,32.5800018310547,320,331.630004882813
ORD202301261,2023-11-30,Sale,CUST01098,Store,Womenswear,Kurtis,SKU1024,Premium Kurtis,Hyderabad,South,UPI,1,1249,0.189999997615814,1011.69000244141,121.400001525879,559,452.690002441406
ORD202301262,2023-07-03,Sale,CUST00802,Store,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,Delhi,North,COD,1,349,0.430000007152557,198.929992675781,9.94999980926514,190,8.93000030517578
ORD202301263,2023-02-19,Sale,CUST02434,Store,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,Bengaluru,South,Cash,2,599,0,1198,59.9000015258789,548,650
ORD202301264,2023-11-28,Sale,CUST00113,Store,Accessories,Watches,SKU1083,Urban Watches,Hyderabad,South,UPI,2,4999,0.209999993443489,7898.419921875,1421.71997070313,5802,2096.419921875
ORD202301265,2023-09-18,Sale,CUST01195,Store,Accessories,Watches,SKU1083,Urban Watches,Kochi,South,UPI,1,4999,0.239999994635582,3799.23999023438,683.859985351563,2901,898.239990234375
ORD202301266,2023-10-08,Sale,CUST01427,Store,Menswear,Jeans & Trousers,SKU1011,Festive Jeans & Trousers,Ahmedabad,West,Net Banking,1,2049,0.180000007152557,1680.18005371094,201.619995117188,1030,650.179992675781
ORD202301267,2023-02-18,Sale,CUST00081,Store,Accessories,Belts & Wallets,SKU1072,Festive Belts & Wallets,Coimbatore,South,UPI,1,1149,0.0500000007450581,1091.55004882813,130.990005493164,502,589.549987792969
ORD202301268,2023-09-18,Sale,CUST01651,Store,Accessories,Watches,SKU1083,Urban Watches,Kolkata,East,Cash,2,4999,0,9998,1799.64001464844,5802,4196
ORD202301269,2023-07-11,Sale,CUST01754,Online,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,Jaipur,North,Debit Card,1,1749,0.360000014305115,1119.35998535156,134.320007324219,1026,93.3600006103516
ORD202301270,2023-07-21,Sale,CUST00185,Online,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,Hyderabad,South,UPI,1,2299,0.330000013113022,1540.32995605469,184.839996337891,1252,288.329986572266
ORD202301271,2023-09-01,Sale,CUST00582,Store,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,Chennai,South,UPI,1,1749,0.150000005960464,1486.65002441406,178.399993896484,1026,460.649993896484
ORD202301272,2023-05-15,Sale,CUST01765,Store,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,Bengaluru,South,Cash,1,1999,0,1999,239.880004882813,1084,915
ORD202301273,2023-08-22,Sale,CUST00352,Store,Accessories,Handbags,SKU1078,Essential Handbags,Chennai,South,UPI,1,649,0.230000004172325,499.730010986328,24.9899997711182,339,160.729995727539
ORD202301273,2023-08-22,Sale,CUST00352,Store,Footwear,Sandals & Flats,SKU1061,Everyday Sandals & Flats,Chennai,South,UPI,1,1749,0,1749,209.880004882813,1026,723
ORD202301273,2023-08-22,Sale,CUST00352,Store,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,Chennai,South,UPI,1,3949,0.140000000596046,3396.13989257813,407.540008544922,2232,1164.14001464844
ORD202301273,2023-08-22,Sale,CUST00352,Store,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,Chennai,South,UPI,3,349,0,1047,52.3499984741211,570,477
ORD202301274,2023-07-09,Sale,CUST01967,Online,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Bengaluru,South,UPI,1,1049,0.509999990463257,514.010009765625,25.7000007629395,601,-86.9899978637695
ORD202301274,2023-07-09,Sale,CUST01967,Online,Menswear,Shirts,SKU1005,Heritage Shirts,Bengaluru,South,UPI,1,1949,0.430000007152557,1110.93005371094,133.309997558594,989,121.930000305176
ORD202301275,2023-10-11,Sale,CUST01196,Store,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Delhi,North,Net Banking,4,1049,0,4196,503.519989013672,2404,1792
ORD202301276,2023-11-21,Sale,CUST00043,Online,Menswear,T-Shirts,SKU1006,Urban T-Shirts,Pune,West,UPI,1,899,0.209999993443489,710.210021972656,35.5099983215332,441,269.209991455078
ORD202301277,2023-12-24,Sale,CUST01516,Online,Footwear,Casual Shoes,SKU1056,Premium Casual Shoes,Ahmedabad,West,Debit Card,3,2299,0.239999994635582,5241.72021484375,629.010009765625,3756,1485.71997070313
ORD202301277,2023-12-24,Sale,CUST01516,Online,Womenswear,Leggings & Bottoms,SKU1039,Festive Leggings & Bottoms,Ahmedabad,West,Debit Card,1,599,0,599,29.9500007629395,274,325
ORD202301278,2023-04-24,Sale,CUST00775,Store,Menswear,Jeans & Trousers,SKU1015,Heritage Jeans & Trousers,Pune,West,UPI,3,2549,0.140000000596046,6576.419921875,789.169982910156,3957,2619.419921875
ORD202301279,2023-05-01,Sale,CUST01508,Store,Footwear,Sports Shoes,SKU1066,Premium Sports Shoes,Chennai,South,Net Banking,1,3949,0,3949,473.880004882813,2232,1717
ORD202301280,2023-05-12,Sale,CUST02160,Online,Accessories,Handbags,SKU1079,Everyday Handbags,Pune,West,UPI,1,2449,0.209999993443489,1934.7099609375,232.169998168945,1136,798.710021972656
ORD202301281,2023-07-20,Sale,CUST01098,Store,Accessories,Caps & Scarves,SKU1089,Everyday Caps & Scarves,Hyderabad,South,UPI,1,299,0.259999990463257,221.259994506836,11.0600004196167,99,122.26000213623
ORD202301281,2023-07-20,Sale,CUST01098,Store,Womenswear,Kurtis,SKU1022,Signature Kurtis,Hyderabad,South,UPI,1,1449,0.330000013113022,970.830017089844,48.5400009155273,714,256.829986572266
ORD202301282,2023-07-23,Sale,CUST00958,Online,Accessories,Belts & Wallets,SKU1075,Classic Belts & Wallets,Kolkata,East,UPI,1,449,0.469999998807907,237.970001220703,11.8999996185303,165,72.9700012207031
ORD202301283,2023-10-20,Sale,CUST02111,Online,Footwear,Sandals & Flats,SKU1062,Classic Sandals & Flats,Bengaluru,South,UPI,1,1999,0.25,1499.25,179.910003662109,1084,415.25
ORD202301283,2023-10-20,Sale,CUST02111,Online,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,Bengaluru,South,UPI,1,749,0.209999993443489,591.710021972656,29.5900001525879,320,271.709991455078
ORD202301284,2023-10-03,Sale,CUST02162,Online,Accessories,Caps & Scarves,SKU1089,Everyday Caps & Scarves,Jaipur,North,Credit Card,1,299,0.159999996423721,251.160003662109,12.5600004196167,99,152.160003662109
ORD202301284,2023-10-03,Sale,CUST02162,Online,Womenswear,Dresses & Tops,SKU1033,Essential Dresses & Tops,Jaipur,North,Credit Card,2,1299,0.230000004172325,2000.4599609375,240.059997558594,1198,802.460021972656
ORD202301285,2023-10-24,Sale,CUST02463,Online,Womenswear,Sarees,SKU1030,Heritage Sarees,Bengaluru,South,Credit Card,1,1449,0.270000010728836,1057.77001953125,126.930000305176,882,175.770004272461
ORD202301286,2023-03-07,Sale,CUST00679,Store,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,Hyderabad,South,Debit Card,1,999,0,999,49.9500007629395,421,578
ORD202301287,2023-08-11,Sale,CUST01403,Store,Womenswear,Dresses & Tops,SKU1035,Festive Dresses & Tops,Hyderabad,South,Net Banking,2,2349,0.129999995231628,4087.26000976563,490.470001220703,2542,1545.26000976563
ORD202301288,2023-10-01,Sale,CUST00209,Store,Menswear,Mens Kurtas,SKU1017,Premium Mens Kurtas,Gurugram,North,UPI,2,999,0,1998,99.9000015258789,842,1156
ORD202301289,2023-10-21,Sale,CUST02307,Online,Footwear,Sports Shoes,SKU1069,Signature Sports Shoes,Delhi,North,UPI,2,2199,0.200000002980232,3518.39990234375,422.209991455078,2760,758.400024414063
ORD202301290,2023-09-05,Sale,CUST00342,Online,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Chennai,South,Credit Card,1,1299,0.25,974.25,48.7099990844727,698,276.25
ORD202301291,2023-07-21,Sale,CUST01542,Store,Menswear,Shirts,SKU1001,Signature Shirts,Gurugram,North,Cash,1,2149,0.28999999165535,1525.7900390625,183.089996337891,1180,345.790008544922
ORD202301292,2023-01-14,Sale,CUST02185,Online,Kidswear,Kids Bottoms,SKU1046,Essential Kids Bottoms,Mumbai,West,COD,2,349,0.439999997615814,390.880004882813,19.5400009155273,380,10.8800001144409
ORD202301293,2023-08-24,Sale,CUST01695,Online,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,Delhi,North,COD,1,649,0,649,32.4500007629395,349,300
ORD202301294,2023-09-03,Sale,CUST00663,Online,Accessories,Watches,SKU1081,Everyday Watches,Kochi,South,UPI,1,4949,0.140000000596046,4256.14013671875,766.109985351563,2733,1523.14001464844
ORD202301295,2023-04-11,Sale,CUST02022,Online,Menswear,Jeans & Trousers,SKU1014,Signature Jeans & Trousers,Kochi,South,UPI,1,1949,0.0399999991059303,1871.0400390625,224.520004272461,1130,741.039978027344
ORD202301296,2023-11-08,Sale,CUST00090,Store,Accessories,Handbags,SKU1078,Essential Handbags,Kolkata,East,UPI,1,649,0.280000001192093,467.279998779297,23.3600006103516,339,128.279998779297
ORD202301297,2023-08-31,Sale,CUST01521,Store,Kidswear,Kids Bottoms,SKU1048,Urban Kids Bottoms,Coimbatore,South,UPI,1,399,0.119999997317791,351.119995117188,17.5599994659424,197,154.119995117188
ORD202301297,2023-08-31,Sale,CUST01521,Store,Kidswear,Kids Bottoms,SKU1050,Festive Kids Bottoms,Coimbatore,South,UPI,1,799,0,799,39.9500007629395,393,406
ORD202301297,2023-08-31,Sale,CUST01521,Store,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Coimbatore,South,UPI,1,1149,0.100000001490116,1034.09997558594,124.089996337891,611,423.100006103516
ORD202301297,2023-08-31,Sale,CUST01521,Store,Womenswear,Leggings & Bottoms,SKU1036,Premium Leggings & Bottoms,Coimbatore,South,UPI,1,749,0,749,37.4500007629395,320,429
ORD202301298,2023-03-11,Sale,CUST02336,Online,Menswear,Jeans & Trousers,SKU1013,Essential Jeans & Trousers,Chennai,South,Credit Card,1,1499,0,1499,179.880004882813,840,659
ORD202301299,2023-04-04,Sale,CUST02038,Store,Accessories,Caps & Scarves,SKU1086,Essential Caps & Scarves,Bengaluru,South,Debit Card,1,1049,0.0500000007450581,996.549987792969,49.8300018310547,412,584.549987792969
ORD202301300,2023-10-11,Sale,CUST00198,Online,Womenswear,Sarees,SKU1026,Festive Sarees,Bengaluru,South,Cash,1,4949,0.370000004768372,3117.8701171875,374.140014648438,2888,229.869995117188
ORD202301301,2023-05-02,Sale,CUST00332,Store,Kidswear,Kids Ethnic,SKU1054,Essential Kids Ethnic,Chennai,South,Credit Card,1,849,0.0399999991059303,815.039978027344,40.75,455,360.040008544922
ORD202301301,2023-05-02,Sale,CUST00332,Store,Menswear,Jeans & Trousers,SKU1011,Festive Jeans & Trousers,Chennai,South,Credit Card,1,2049,0,2049,245.880004882813,1030,1019
ORD202301302,2023-09-23,Sale,CUST01989,Store,Menswear,Jeans & Trousers,SKU1012,Urban Jeans & Trousers,Gurugram,North,UPI,1,1299,0.119999997317791,1143.11999511719,137.169998168945,698,445.119995117188
ORD202301303,2023-01-03,Sale,CUST01516,Store,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,Kochi,South,Debit Card,2,449,0.479999989271164,466.959991455078,23.3500003814697,440,26.9599990844727
ORD202301304,2023-08-20,Sale,CUST00461,Online,Accessories,Watches,SKU1083,Urban Watches,Chennai,South,UPI,2,4999,0.119999997317791,8798.240234375,1583.68005371094,5802,2996.23999023438
ORD202301304,2023-08-20,Sale,CUST00461,Online,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Chennai,South,UPI,1,1049,0.159999996423721,881.159973144531,44.060001373291,601,280.160003662109
ORD202301304,2023-08-20,Sale,CUST00461,Online,Womenswear,Leggings & Bottoms,SKU1037,Heritage Leggings & Bottoms,Chennai,South,UPI,1,449,0.150000005960464,381.649993896484,19.0799999237061,220,161.649993896484
ORD202301305,2023-12-18,Sale,CUST02074,Store,Accessories,Belts & Wallets,SKU1074,Heritage Belts & Wallets,Jaipur,North,Cash,1,1149,0.209999993443489,907.710021972656,45.3899993896484,530,377.709991455078
ORD202301305,2023-12-18,Sale,CUST02074,Store,Accessories,Handbags,SKU1078,Essential Handbags,Jaipur,North,Cash,1,649,0.189999997615814,525.690002441406,26.2800006866455,339,186.690002441406
ORD202301305,2023-12-18,Sale,CUST02074,Store,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,Jaipur,North,Cash,1,1899,0.230000004172325,1462.22998046875,175.470001220703,832,630.22998046875
ORD202301306,2023-12-20,Sale,CUST00396,Online,Menswear,Shirts,SKU1002,Urban Shirts,Bengaluru,South,Net Banking,1,1899,0.140000000596046,1633.14001464844,195.979995727539,886,747.140014648438
ORD202301307,2023-01-12,Sale,CUST01985,Online,Womenswear,Leggings & Bottoms,SKU1040,Everyday Leggings & Bottoms,Hyderabad,South,Credit Card,1,499,0.409999996423721,294.410003662109,14.7200002670288,242,52.4099998474121
ORD202301308,2023-10-22,Sale,CUST01329,Store,Kidswear,Kids Bottoms,SKU1047,Everyday Kids Bottoms,Chennai,South,UPI,1,699,0.189999997615814,566.190002441406,28.3099994659424,368,198.190002441406
ORD202301309,2023-02-02,Sale,CUST00289,Online,Womenswear,Dresses & Tops,SKU1031,Everyday Dresses & Tops,Hyderabad,South,Debit Card,1,1449,0.0299999993294477,1405.53002929688,168.660003662109,724,681.530029296875
ORD202301310,2023-11-13,Sale,CUST00696,Online,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Kochi,South,UPI,1,1049,0.180000007152557,860.179992675781,43.0099983215332,601,259.179992675781
ORD202301311,2023-05-28,Sale,CUST01519,Store,Footwear,Casual Shoes,SKU1060,Heritage Casual Shoes,Chennai,South,UPI,1,1499,0.100000001490116,1349.09997558594,161.889999389648,918,431.100006103516
ORD202301312,2023-05-06,Sale,CUST01573,Online,Accessories,Watches,SKU1083,Urban Watches,Bengaluru,South,Cash,1,4999,0.180000007152557,4099.18017578125,737.849975585938,2901,1198.18005371094
ORD202301312,2023-05-06,Sale,CUST01573,Online,Footwear,Sandals & Flats,SKU1063,Essential Sandals & Flats,Bengaluru,South,Cash,2,1049,0,2098,251.759994506836,1202,896
ORD202301313,2023-01-21,Sale,CUST00751,Store,Womenswear,Dresses & Tops,SKU1032,Heritage Dresses & Tops,Bengaluru,South,Debit Card,1,1149,0.230000004172325,884.72998046875,44.2400016784668,611,273.730010986328
ORD202301313,2023-01-21,Sale,CUST00751,Store,Womenswear,Leggings & Bottoms,SKU1040,Everyday Leggings & Bottoms,Bengaluru,South,Debit Card,2,499,0.439999997615814,558.880004882813,27.9400005340576,484,74.879997253418
ORD202301314,2023-10-13,Sale,CUST00491,Store,Womenswear,Sarees,SKU1026,Festive Sarees,Jaipur,North,UPI,1,4949,0,4949,593.880004882813,2888,2061
ORD202301314,2023-10-13,Sale,CUST00491,Store,Womenswear,Sarees,SKU1027,Essential Sarees,Jaipur,North,UPI,1,5699,0,5699,683.880004882813,3417,2282
ORD202301315,2023-07-31,Sale,CUST01689,Online,Kidswear,Kids Ethnic,SKU1053,Premium Kids Ethnic,Delhi,North,Net Banking,1,649,0.370000004768372,408.869995117188,20.4400005340576,349,59.8699989318848
ORD202301316,2023-11-30,Sale,CUST00361,Online,Menswear,Shirts,SKU1001,Signature Shirts,Bhubaneswar,East,Cash,1,2149,0,2149,257.880004882813,1180,969
ORD202301317,2023-10-15,Sale,CUST00566,Online,Menswear,Mens Kurtas,SKU1016,Urban Mens Kurtas,Hyderabad,South,UPI,2,1899,0.239999994635582,2886.47998046875,346.380004882813,1664,1222.47998046875
ORD202301317,2023-10-15,Sale,CUST00566,Online,Menswear,Shirts,SKU1001,Signature Shirts,Hyderabad,South,UPI,1,2149,0.170000001788139,1783.67004394531,214.039993286133,1180,603.669982910156
